Time,HR,BR,SkinTemp,Posture,Activity,PeakAccel,BatteryVolts,BatteryLevel,BRAmplitude,BRNoise,BRConfidence,ECGAmplitude,ECGNoise,HRConfidence,HRV,SystemConfidence,GSR,ROGState,ROGTime,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3
22/08/2018 11:37:53.442,76,20.0,-3276.8,-105,0.01,0.04,4.152,92,5728.000,65535.000,100,0.001580,0.000040,100,34,100,65535,3,385,-0.96,-0.91,-0.06,0.03,-0.06,0.00,28.9,16384,255,-128,-128,37.4,414,421,498
22/08/2018 11:37:54.442,77,20.0,-3276.8,-105,0.01,0.03,4.152,92,5510.000,65535.000,100,0.001560,0.000040,100,34,100,65535,3,386,-0.97,-0.90,-0.04,0.02,-0.07,0.00,28.9,16384,255,-128,-128,37.4,414,422,499
22/08/2018 11:37:55.442,78,20.0,-3276.8,-104,0.01,0.04,4.152,92,5401.000,65535.000,100,0.001560,0.000040,100,34,100,65535,3,387,-0.95,-0.90,-0.06,0.03,-0.07,0.00,28.9,16384,255,-128,-128,37.4,414,422,499
22/08/2018 11:37:56.442,78,20.0,-3276.8,-105,0.01,0.06,4.152,92,5374.000,65535.000,100,0.001540,0.000040,100,34,100,65535,3,388,-0.96,-0.91,-0.04,0.04,-0.07,0.00,28.9,16384,255,-128,-128,37.4,415,423,499
22/08/2018 11:37:57.442,79,20.0,-3276.8,-104,0.01,0.03,4.152,92,5305.000,65535.000,100,0.001540,0.000040,100,34,100,65535,3,389,-0.96,-0.91,-0.03,0.02,-0.08,-0.01,28.9,16384,255,-128,-128,37.4,417,427,506
22/08/2018 11:37:58.442,78,20.0,-3276.8,-104,0.01,0.03,4.152,92,4888.000,65535.000,100,0.001500,0.000040,100,34,100,65535,3,390,-0.96,-0.91,-0.03,0.02,-0.07,-0.01,28.9,16384,255,-128,-128,37.4,414,422,498
22/08/2018 11:37:59.442,77,20.0,-3276.8,-104,0.01,0.03,4.152,92,4682.000,65535.000,100,0.001500,0.000040,100,34,100,65535,3,391,-0.95,-0.91,-0.04,0.02,-0.08,-0.01,28.9,16384,255,-128,-128,37.4,415,421,499
22/08/2018 11:38:00.442,77,20.0,-3276.8,-104,0.01,0.04,4.152,92,5081.000,65535.000,100,0.001520,0.000040,100,34,100,65535,3,392,-0.96,-0.90,-0.06,0.02,-0.07,0.00,28.9,16384,255,-128,-128,37.4,411,416,481
22/08/2018 11:38:01.442,78,20.0,-3276.8,-104,0.01,0.03,4.152,92,4422.000,65535.000,100,0.001520,0.000040,100,34,100,65535,3,393,-0.97,-0.91,-0.03,0.03,-0.07,0.00,28.9,16384,255,-128,-128,37.4,415,422,498
22/08/2018 11:38:02.442,77,20.0,-3276.8,-104,0.01,0.03,4.152,92,4865.000,65535.000,100,0.001520,0.000040,100,34,100,65535,3,394,-0.96,-0.91,-0.04,0.02,-0.08,0.00,28.9,16384,255,-128,-128,37.4,415,423,498
22/08/2018 11:38:03.442,75,19.0,-3276.8,-105,0.01,0.03,4.152,92,5201.000,65535.000,100,0.001520,0.000040,100,34,100,65535,3,395,-0.96,-0.91,-0.04,0.03,-0.07,0.00,28.9,16384,255,-128,-128,37.4,407,409,492
22/08/2018 11:38:04.442,77,19.0,-3276.8,-104,0.01,0.03,4.152,92,5029.000,65535.000,100,0.001520,0.000040,100,35,100,65535,3,396,-0.97,-0.91,-0.06,0.03,-0.08,-0.01,28.9,16384,255,-128,-128,37.4,414,422,498
22/08/2018 11:38:05.442,77,19.0,-3276.8,-104,0.01,0.03,4.152,92,5028.000,65535.000,100,0.001520,0.000040,100,35,100,65535,3,397,-0.96,-0.91,-0.06,0.02,-0.08,-0.01,28.9,16384,255,-128,-128,37.4,415,422,498
22/08/2018 11:38:06.442,78,19.0,-3276.8,-104,0.01,0.04,4.152,92,5135.000,65535.000,100,0.001560,0.000040,100,35,100,65535,3,398,-0.95,-0.91,-0.06,0.02,-0.07,-0.01,28.9,16384,255,-128,-128,37.4,399,412,497
22/08/2018 11:38:07.442,79,19.0,-3276.8,-104,0.01,0.03,4.152,92,5692.000,65535.000,100,0.001560,0.000040,100,35,100,65535,3,399,-0.96,-0.90,-0.06,0.02,-0.07,0.00,28.9,16384,255,-128,-128,37.4,414,422,499
22/08/2018 11:38:08.442,77,19.0,-3276.8,-104,0.01,0.04,4.152,92,5704.000,65535.000,100,0.001540,0.000040,100,35,100,65535,3,400,-0.97,-0.91,-0.04,0.04,-0.07,0.00,28.9,16384,255,-128,-128,37.4,414,422,499
22/08/2018 11:38:09.442,79,19.0,-3276.8,-105,0.01,0.03,4.152,92,5493.000,65535.000,100,0.001540,0.000040,100,35,100,65535,3,401,-0.96,-0.91,-0.06,0.02,-0.06,0.00,28.9,16384,255,-128,-128,37.4,415,422,499
22/08/2018 11:38:10.442,79,19.0,-3276.8,-104,0.02,0.04,4.152,92,5381.000,65535.000,100,0.001540,0.000040,100,35,100,65535,3,402,-0.97,-0.90,-0.06,0.02,-0.08,0.00,28.9,16384,255,-128,-128,37.4,413,422,498
22/08/2018 11:38:11.442,77,18.0,-3276.8,-104,0.01,0.04,4.152,92,5673.000,65535.000,100,0.001540,0.000040,100,34,100,65535,3,403,-0.96,-0.91,-0.04,0.03,-0.09,-0.01,28.9,16384,255,-128,-128,37.4,415,422,498
22/08/2018 11:38:12.442,78,18.0,-3276.8,-105,0.01,0.03,4.152,92,5954.000,65535.000,100,0.001560,0.000040,100,34,100,65535,3,404,-0.95,-0.91,-0.06,0.01,-0.07,0.00,28.9,16384,255,-128,-128,37.4,415,423,498
22/08/2018 11:38:13.442,79,18.0,-3276.8,-104,0.01,0.04,4.152,92,5679.000,65535.000,100,0.001560,0.000040,100,34,100,65535,3,405,-0.95,-0.91,-0.07,0.03,-0.08,0.00,28.9,16384,255,-128,-128,37.4,415,422,497
22/08/2018 11:38:14.442,76,18.0,-3276.8,-104,0.01,0.03,4.152,92,5950.000,65535.000,100,0.001580,0.000040,100,35,100,65535,3,406,-0.96,-0.91,-0.04,0.02,-0.08,0.00,28.9,16384,255,-128,-128,37.4,414,422,498
22/08/2018 11:38:15.442,78,18.0,-3276.8,-105,0.01,0.03,4.152,92,6520.000,65535.000,100,0.001580,0.000040,100,35,100,65535,3,407,-0.96,-0.91,-0.06,0.02,-0.07,0.00,28.9,16384,255,-128,-128,37.4,414,422,498
22/08/2018 11:38:16.442,79,18.0,-3276.8,-105,0.01,0.04,4.152,92,6165.000,65535.000,100,0.001580,0.000040,100,35,100,65535,3,408,-0.97,-0.91,-0.06,0.02,-0.08,0.00,28.9,16384,255,-128,-128,37.4,408,407,492
22/08/2018 11:38:17.442,81,19.0,-3276.8,-105,0.01,0.03,4.152,92,6407.000,65535.000,100,0.001580,0.000040,100,35,100,65535,3,409,-0.96,-0.91,-0.04,0.02,-0.07,0.00,28.9,16384,255,-128,-128,37.4,415,422,499
22/08/2018 11:38:18.442,80,19.0,-3276.8,-104,0.01,0.03,4.152,92,6556.000,65535.000,100,0.001620,0.000040,100,35,100,65535,3,410,-0.96,-0.91,-0.03,0.02,-0.07,0.00,28.9,16384,255,-128,-128,37.4,415,422,498
22/08/2018 11:38:19.442,78,19.0,-3276.8,-104,0.01,0.03,4.152,92,6070.000,65535.000,100,0.001620,0.000040,100,35,100,65535,3,411,-0.96,-0.91,-0.06,0.02,-0.07,0.00,28.9,16384,255,-128,-128,37.4,414,422,498
22/08/2018 11:38:20.442,79,19.0,-3276.8,-105,0.01,0.04,4.152,92,6017.000,65535.000,100,0.001620,0.000040,100,35,100,65535,3,412,-0.96,-0.91,-0.04,0.03,-0.06,0.00,28.9,16384,255,-128,-128,37.4,414,423,498
22/08/2018 11:38:21.442,79,19.0,-3276.8,-104,0.01,0.04,4.152,92,5503.000,65535.000,100,0.001620,0.000040,100,35,100,65535,3,413,-0.98,-0.91,-0.04,0.02,-0.08,-0.01,28.9,16384,255,-128,-128,37.4,414,422,498
22/08/2018 11:38:22.442,77,19.0,-3276.8,-104,0.01,0.03,4.152,92,6301.000,65535.000,100,0.001560,0.000040,100,35,100,65535,3,414,-0.96,-0.91,-0.04,0.02,-0.07,0.00,28.9,16384,255,-128,-128,37.4,421,428,503
22/08/2018 11:38:23.442,77,19.0,-3276.8,-105,0.01,0.03,4.152,92,6260.000,65535.000,100,0.001560,0.000040,100,35,100,65535,3,415,-0.96,-0.91,-0.06,0.03,-0.06,0.00,28.9,16384,255,-128,-128,37.4,414,422,499
22/08/2018 11:38:24.442,78,19.0,-3276.8,-104,0.01,0.03,4.152,92,5509.000,65535.000,100,0.001560,0.000040,100,35,100,65535,3,416,-0.96,-0.91,-0.04,0.02,-0.07,-0.01,28.9,16384,255,-128,-128,37.4,414,423,498
22/08/2018 11:38:25.442,78,19.0,-3276.8,-104,0.01,0.03,4.152,92,5896.000,65535.000,100,0.001560,0.000040,100,35,100,65535,3,417,-0.96,-0.91,-0.06,0.02,-0.08,0.00,28.9,16384,255,-128,-128,37.4,414,422,499
22/08/2018 11:38:26.442,80,19.0,-3276.8,-104,0.01,0.04,4.152,92,5828.000,65535.000,100,0.001560,0.000040,100,35,100,65535,3,418,-0.96,-0.91,-0.06,0.03,-0.06,-0.01,28.9,16384,255,-128,-128,37.4,415,422,499
22/08/2018 11:38:27.442,79,20.0,-3276.8,-104,0.01,0.04,4.152,92,5475.000,65535.000,100,0.001560,0.000040,100,35,100,65535,3,419,-0.96,-0.91,-0.04,0.03,-0.08,0.00,28.9,16384,255,-128,-128,37.4,415,423,499
22/08/2018 11:38:28.442,76,20.0,-3276.8,-104,0.01,0.03,4.152,92,6030.000,65535.000,100,0.001580,0.000040,100,35,100,65535,3,420,-0.97,-0.91,-0.06,0.03,-0.06,0.00,28.9,16384,255,-128,-128,37.4,410,419,490
22/08/2018 11:38:29.442,77,20.0,-3276.8,-104,0.01,0.03,4.152,92,6102.000,65535.000,100,0.001580,0.000040,100,35,100,65535,3,421,-0.96,-0.90,-0.06,0.03,-0.08,-0.01,28.9,16384,255,-128,-128,37.4,415,422,498
22/08/2018 11:38:30.442,77,20.0,-3276.8,-104,0.01,0.03,4.152,92,5489.000,65535.000,100,0.001580,0.000040,100,35,100,65535,3,422,-0.95,-0.91,-0.04,0.02,-0.07,-0.01,28.9,16384,255,-128,-128,37.4,414,422,499
22/08/2018 11:38:31.442,77,20.0,-3276.8,-104,0.01,0.03,4.152,92,5756.000,65535.000,100,0.001580,0.000040,100,35,100,65535,3,423,-0.97,-0.91,-0.06,0.02,-0.07,0.00,28.9,16384,255,-128,-128,37.4,405,406,491
22/08/2018 11:38:32.442,79,20.0,-3276.8,-104,0.01,0.06,4.152,92,6048.000,65535.000,100,0.001580,0.000040,100,35,100,65535,3,424,-0.96,-0.91,-0.08,0.02,-0.07,-0.01,28.9,16384,255,-128,-128,37.4,414,423,499
22/08/2018 11:38:33.442,79,20.0,-3276.8,-104,0.01,0.04,4.152,92,5672.000,65535.000,100,0.001580,0.000040,100,35,100,65535,3,425,-0.95,-0.90,-0.04,0.02,-0.09,0.00,28.9,16384,255,-128,-128,37.4,415,421,498
22/08/2018 11:38:34.442,76,20.0,-3276.8,-104,0.01,0.04,4.152,92,5948.000,65535.000,100,0.001580,0.000040,100,36,100,65535,3,426,-0.96,-0.90,-0.04,0.03,-0.08,0.00,28.9,16384,255,-128,-128,37.4,400,416,489
22/08/2018 11:38:35.442,77,20.0,-3276.8,-104,0.01,0.03,4.152,92,6490.000,65535.000,100,0.001580,0.000040,100,36,100,65535,3,427,-0.96,-0.91,-0.04,0.02,-0.06,0.00,28.9,16384,255,-128,-128,37.4,415,422,499
22/08/2018 11:38:36.442,77,20.0,-3276.8,-104,0.01,0.04,4.152,92,5642.000,65535.000,100,0.001580,0.000040,100,36,100,65535,3,428,-0.95,-0.91,-0.03,0.03,-0.06,0.00,28.9,16384,255,-128,-128,37.4,415,422,498
22/08/2018 11:38:37.442,76,20.0,-3276.8,-104,0.01,0.04,4.152,92,5857.000,65535.000,100,0.001580,0.000040,100,36,100,65535,3,429,-0.96,-0.91,-0.04,0.03,-0.06,0.00,28.9,16384,255,-128,-128,37.4,414,422,498
22/08/2018 11:38:38.442,77,20.0,-3276.8,-104,0.01,0.03,4.152,92,5725.000,65535.000,100,0.001560,0.000040,100,36,100,65535,3,430,-0.96,-0.91,-0.07,0.02,-0.07,0.00,28.9,16384,255,-128,-128,37.4,414,422,498
22/08/2018 11:38:39.442,78,20.0,-3276.8,-104,0.01,0.03,4.152,92,5898.000,65535.000,100,0.001560,0.000040,100,36,100,65535,3,431,-0.96,-0.91,-0.06,0.02,-0.07,0.00,28.9,16384,255,-128,-128,37.4,414,422,498
22/08/2018 11:38:40.442,77,20.0,-3276.8,-104,0.01,0.03,4.152,92,5542.000,65535.000,100,0.001580,0.000040,100,36,100,65535,3,432,-0.96,-0.91,-0.06,0.02,-0.07,0.00,28.9,16384,255,-128,-128,37.4,415,422,498
22/08/2018 11:38:41.442,75,20.0,-3276.8,-105,0.01,0.03,4.152,92,5443.000,65535.000,100,0.001580,0.000040,100,36,100,65535,3,433,-0.96,-0.91,-0.06,0.02,-0.07,0.00,28.9,16384,255,-128,-128,37.4,406,414,486
22/08/2018 11:38:42.442,78,20.0,-3276.8,-104,0.01,0.03,4.152,92,5432.000,65535.000,100,0.001600,0.000040,100,36,100,65535,3,434,-0.96,-0.91,-0.06,0.02,-0.08,0.00,28.9,16384,255,-128,-128,37.4,414,423,498
22/08/2018 11:38:43.442,79,20.0,-3276.8,-104,0.01,0.04,4.152,92,5504.000,65535.000,100,0.001600,0.000040,100,36,100,65535,3,435,-0.95,-0.91,-0.03,0.03,-0.08,-0.01,28.9,16384,255,-128,-128,37.4,414,422,497
22/08/2018 11:38:44.442,78,20.0,-3276.8,-104,0.01,0.03,4.152,92,5352.000,65535.000,100,0.001580,0.000040,100,36,100,65535,3,436,-0.97,-0.90,-0.04,0.02,-0.07,0.00,28.9,16384,255,-128,-128,37.4,431,435,505
22/08/2018 11:38:45.442,79,20.0,-3276.8,-104,0.02,0.06,4.152,92,5831.000,65535.000,100,0.001580,0.000040,100,36,100,65535,3,437,-0.96,-0.91,-0.04,0.04,-0.09,0.00,28.9,16384,255,-128,-128,37.4,414,423,499
22/08/2018 11:38:46.442,78,20.0,-3276.8,-104,0.01,0.03,4.152,92,5574.000,65535.000,100,0.001600,0.000040,100,37,100,65535,3,438,-0.96,-0.91,-0.03,0.02,-0.08,0.00,28.9,16384,255,-128,-128,37.4,414,422,499
22/08/2018 11:38:47.442,74,20.0,-3276.8,-104,0.01,0.04,4.152,92,5443.000,65535.000,100,0.001600,0.000040,100,37,100,65535,3,439,-0.95,-0.91,-0.06,0.02,-0.07,0.00,28.9,16384,255,-128,-128,37.4,414,422,499
22/08/2018 11:38:48.442,74,20.0,-3276.8,-104,0.01,0.04,4.152,92,6052.000,65535.000,100,0.001600,0.000040,100,37,100,65535,3,440,-0.96,-0.91,-0.04,0.03,-0.07,0.00,28.9,16384,255,-128,-128,37.4,427,424,511
22/08/2018 11:38:49.442,75,20.0,-3276.8,-104,0.01,0.03,4.152,92,5106.000,65535.000,100,0.001600,0.000040,100,38,100,65535,3,441,-0.97,-0.91,-0.04,0.02,-0.07,-0.01,28.9,16384,255,-128,-128,37.4,414,423,498
22/08/2018 11:38:50.442,73,20.0,-3276.8,-104,0.01,0.03,4.152,92,5242.000,65535.000,100,0.001580,0.000040,100,38,100,65535,3,442,-0.95,-0.91,-0.06,0.01,-0.08,0.00,28.9,16384,255,-128,-128,37.4,414,422,498
22/08/2018 11:38:51.442,72,20.0,-3276.8,-104,0.01,0.03,4.152,92,5432.000,65535.000,100,0.001580,0.000040,100,38,100,65535,3,443,-0.96,-0.91,-0.06,0.01,-0.08,0.00,28.9,16384,255,-128,-128,37.4,414,421,499
22/08/2018 11:38:52.442,74,20.0,-3276.8,-104,0.01,0.03,4.152,92,5185.000,65535.000,100,0.001580,0.000040,100,38,100,65535,3,444,-0.97,-0.90,-0.04,0.02,-0.08,-0.01,28.9,16384,255,-128,-128,37.4,402,414,477
22/08/2018 11:38:53.442,74,20.0,-3276.8,-104,0.01,0.03,4.152,92,5399.000,65535.000,100,0.001580,0.000040,100,38,100,65535,3,445,-0.96,-0.90,-0.04,0.02,-0.06,0.00,28.9,16384,255,-128,-128,37.4,414,423,499
22/08/2018 11:38:54.442,77,20.0,-3276.8,-104,0.02,0.04,4.152,92,5144.000,65535.000,100,0.001560,0.000040,100,38,100,65535,3,446,-0.95,-0.91,-0.08,0.02,-0.07,0.00,28.9,16384,255,-128,-128,37.4,414,423,498
22/08/2018 11:38:55.442,79,20.0,-3276.8,-104,0.02,0.04,4.152,92,5000.000,65535.000,100,0.001560,0.000040,100,38,100,65535,3,447,-0.97,-0.91,-0.04,0.03,-0.08,0.00,28.9,16384,255,-128,-128,37.4,415,425,499
22/08/2018 11:38:56.442,78,20.0,-3276.8,-104,0.01,0.03,4.152,92,5360.000,65535.000,100,0.001580,0.000040,100,38,100,65535,3,448,-0.95,-0.91,-0.06,0.02,-0.07,0.00,28.9,16384,255,-128,-128,37.4,427,419,494
22/08/2018 11:38:57.442,79,20.0,-3276.8,-105,0.01,0.03,4.152,92,5529.000,65535.000,100,0.001580,0.000040,100,38,100,65535,3,449,-0.95,-0.91,-0.06,0.02,-0.07,0.00,28.9,16384,255,-128,-128,37.4,414,422,499
22/08/2018 11:38:58.442,80,20.0,-3276.8,-105,0.01,0.03,4.152,92,5467.000,65535.000,100,0.001580,0.000040,100,38,100,65535,3,450,-0.96,-0.91,-0.03,0.02,-0.07,-0.01,28.9,16384,255,-128,-128,37.4,414,422,498
22/08/2018 11:38:59.442,77,20.0,-3276.8,-104,0.01,0.03,4.152,92,5737.000,65535.000,100,0.001580,0.000040,100,38,100,65535,3,451,-0.96,-0.91,-0.06,0.02,-0.07,0.00,28.9,16384,255,-128,-128,37.4,414,423,498
22/08/2018 11:39:00.442,74,20.0,-3276.8,-104,0.01,0.03,4.152,92,5784.000,65535.000,100,0.001580,0.000040,100,38,100,65535,3,452,-0.95,-0.90,-0.06,0.02,-0.07,-0.01,28.9,16384,255,-128,-128,37.4,414,423,498
22/08/2018 11:39:01.442,75,20.0,-3276.8,-104,0.01,0.08,4.152,92,5924.000,65535.000,100,0.001580,0.000040,100,38,100,65535,3,453,-0.97,-0.91,-0.04,0.02,-0.19,0.00,28.9,16384,255,-128,-128,37.4,415,423,498
22/08/2018 11:39:02.442,75,20.0,-3276.8,-104,0.01,0.04,4.152,92,5932.000,65535.000,100,0.001580,0.000040,100,39,100,65535,3,454,-0.96,-0.90,-0.06,0.03,-0.07,-0.01,28.9,16384,255,-128,-128,37.4,414,423,499
22/08/2018 11:39:03.442,72,19.0,-3276.8,-104,0.01,0.04,4.152,92,5668.000,65535.000,100,0.001580,0.000040,100,39,100,65535,3,455,-0.96,-0.90,-0.06,0.03,-0.07,-0.01,28.9,16384,255,-128,-128,37.4,405,426,480
22/08/2018 11:39:04.442,72,19.0,-3276.8,-104,0.02,0.03,4.152,92,6184.000,65535.000,100,0.001560,0.000040,100,40,100,65535,3,456,-0.97,-0.91,-0.06,0.02,-0.07,0.00,28.9,16384,255,-128,-128,37.4,413,422,499
22/08/2018 11:39:05.442,74,19.0,-3276.8,-104,0.01,0.04,4.152,92,5713.000,65535.000,100,0.001560,0.000040,100,40,100,65535,3,457,-0.96,-0.91,-0.04,0.03,-0.08,0.00,28.9,16384,255,-128,-128,37.4,414,422,499
22/08/2018 11:39:06.442,73,19.0,-3276.8,-104,0.01,0.03,4.152,92,5759.000,65535.000,100,0.001580,0.000040,100,40,100,65535,3,458,-0.96,-0.91,-0.06,0.03,-0.08,-0.01,28.9,16384,255,-128,-128,37.4,405,419,489
22/08/2018 11:39:07.442,76,19.0,-3276.8,-104,0.02,0.03,4.152,92,6169.000,65535.000,100,0.001580,0.000040,100,40,100,65535,3,459,-0.96,-0.91,-0.07,0.02,-0.07,-0.01,28.9,16384,255,-128,-128,37.4,414,423,499
22/08/2018 11:39:08.442,77,19.0,-3276.8,-104,0.01,0.04,4.152,92,5524.000,65535.000,100,0.001620,0.000040,100,40,100,65535,3,460,-0.96,-0.91,-0.04,0.03,-0.07,0.00,28.9,16384,255,-128,-128,37.4,415,423,499
22/08/2018 11:39:09.442,78,19.0,-3276.8,-104,0.01,0.03,4.152,92,5731.000,65535.000,100,0.001620,0.000040,100,40,100,65535,3,461,-0.96,-0.91,-0.06,0.03,-0.07,0.01,29.0,16384,255,-128,-128,37.4,412,422,481
22/08/2018 11:39:10.442,79,19.0,-3276.8,-104,0.02,0.04,4.152,92,6174.000,65535.000,100,0.001620,0.000040,100,40,100,65535,3,462,-0.98,-0.91,-0.06,0.02,-0.09,0.00,29.0,16384,255,-128,-128,37.4,415,422,498
22/08/2018 11:39:11.442,77,19.0,-3276.8,-104,0.01,0.04,4.152,92,5768.000,65535.000,100,0.001620,0.000040,100,40,100,65535,3,463,-0.97,-0.91,-0.04,0.03,-0.07,-0.01,29.0,16384,255,-128,-128,37.4,415,422,498
22/08/2018 11:39:12.442,75,19.0,-3276.8,-104,0.01,0.04,4.152,92,5930.000,65535.000,100,0.001600,0.000040,100,40,100,65535,3,464,-0.97,-0.91,-0.04,0.03,-0.07,0.00,29.0,16384,255,-128,-128,37.4,397,419,483
22/08/2018 11:39:13.442,77,19.0,-3276.8,-104,0.01,0.04,4.152,92,6047.000,65535.000,100,0.001600,0.000040,100,40,100,65535,3,465,-0.97,-0.90,-0.06,0.02,-0.07,0.01,29.0,16384,255,-128,-128,37.4,414,422,499
22/08/2018 11:39:14.442,76,19.0,-3276.8,-104,0.02,0.04,4.152,92,5417.000,65535.000,100,0.001600,0.000040,100,40,100,65535,3,466,-0.96,-0.90,-0.03,0.03,-0.08,-0.01,29.0,16384,255,-128,-128,37.4,414,423,499
22/08/2018 11:39:15.442,73,19.0,-3276.8,-104,0.01,0.03,4.152,92,5454.000,65535.000,100,0.001600,0.000040,100,41,100,65535,3,467,-0.96,-0.90,-0.04,0.03,-0.07,0.00,29.0,16384,255,-128,-128,37.4,398,414,490
22/08/2018 11:39:16.442,74,19.0,-3276.8,-105,0.01,0.03,4.152,92,5981.000,65535.000,100,0.001620,0.000040,100,41,100,65535,3,468,-0.96,-0.91,-0.06,0.02,-0.06,-0.01,29.0,16384,255,-128,-128,37.4,415,422,499
22/08/2018 11:39:17.442,77,19.0,-3276.8,-104,0.01,0.03,4.152,92,5156.000,65535.000,100,0.001620,0.000040,100,41,100,65535,3,469,-0.97,-0.91,-0.06,0.01,-0.07,0.00,29.0,16384,255,-128,-128,37.4,415,422,498
22/08/2018 11:39:18.442,76,19.0,-3276.8,-104,0.01,0.04,4.152,92,5459.000,65535.000,100,0.001620,0.000040,100,41,100,65535,3,470,-0.97,-0.91,-0.03,0.03,-0.09,0.00,29.0,16384,255,-128,-128,37.4,415,422,499
22/08/2018 11:39:19.442,75,19.0,-3276.8,-105,0.01,0.04,4.152,92,5658.000,65535.000,100,0.001620,0.000040,100,41,100,65535,3,471,-0.97,-0.90,-0.04,0.02,-0.07,0.00,29.0,16384,255,-128,-128,37.4,415,422,498
22/08/2018 11:39:20.442,79,19.0,-3276.8,-104,0.01,0.03,4.152,92,5470.000,65535.000,100,0.001620,0.000040,100,41,100,65535,3,472,-0.97,-0.91,-0.06,0.02,-0.06,0.00,29.0,16384,255,-128,-128,37.4,415,422,499
22/08/2018 11:39:21.442,79,19.0,-3276.8,-104,0.01,0.04,4.152,92,5858.000,65535.000,100,0.001620,0.000040,100,41,100,65535,3,473,-0.96,-0.91,-0.07,0.02,-0.08,-0.01,29.0,16384,255,-128,-128,37.4,415,423,499
22/08/2018 11:39:22.442,78,19.0,-3276.8,-105,0.01,0.03,4.152,92,5738.000,65535.000,100,0.001620,0.000040,100,41,100,65535,3,474,-0.97,-0.91,-0.06,0.01,-0.07,0.00,29.0,16384,255,-128,-128,37.4,421,414,499
22/08/2018 11:39:23.442,80,19.0,-3276.8,-105,0.01,0.03,4.152,92,6440.000,65535.000,100,0.001620,0.000040,100,41,100,65535,3,475,-0.95,-0.91,-0.04,0.01,-0.07,0.00,29.0,16384,255,-128,-128,37.4,415,422,498
22/08/2018 11:39:24.442,78,19.0,-3276.8,-104,0.01,0.04,4.152,92,6263.000,65535.000,100,0.001620,0.000040,100,41,100,65535,3,476,-0.96,-0.91,-0.04,0.02,-0.08,0.00,29.0,16384,255,-128,-128,37.4,414,422,498
22/08/2018 11:39:25.442,76,19.0,-3276.8,-104,0.01,0.03,4.152,92,5952.000,65535.000,100,0.001620,0.000040,100,41,100,65535,3,477,-0.96,-0.91,-0.06,0.02,-0.08,-0.01,29.0,16384,255,-128,-128,37.4,425,433,509
22/08/2018 11:39:26.442,79,19.0,-3276.8,-105,0.01,0.03,4.152,92,6687.000,65535.000,100,0.001640,0.000040,100,41,100,65535,3,478,-0.96,-0.91,-0.04,0.02,-0.07,0.00,29.0,16384,255,-128,-128,37.4,414,423,497
22/08/2018 11:39:27.442,77,19.0,-3276.8,-104,0.01,0.03,4.152,92,5848.000,65535.000,100,0.001640,0.000040,100,41,100,65535,3,479,-0.96,-0.91,-0.04,0.02,-0.07,0.00,29.0,16384,255,-128,-128,37.4,414,422,499
22/08/2018 11:39:28.442,76,19.0,-3276.8,-105,0.01,0.06,4.152,92,5650.000,65535.000,100,0.001640,0.000040,100,41,100,65535,3,480,-0.95,-0.90,-0.07,0.02,-0.07,0.00,29.0,16384,255,-128,-128,37.4,415,422,498
22/08/2018 11:39:29.442,79,19.0,-3276.8,-104,0.01,0.03,4.152,92,6351.000,65535.000,100,0.001640,0.000040,100,41,100,65535,3,481,-0.95,-0.91,-0.04,0.02,-0.06,0.00,29.0,16384,255,-128,-128,37.4,415,420,474
22/08/2018 11:39:30.442,77,19.0,-3276.8,-104,0.01,0.03,4.152,92,5806.000,65535.000,100,0.001600,0.000040,100,41,100,65535,3,482,-0.95,-0.90,-0.04,0.03,-0.08,0.00,29.0,16384,255,-128,-128,37.4,415,423,498
22/08/2018 11:39:31.442,77,19.0,-3276.8,-104,0.01,0.03,4.152,92,5665.000,65535.000,100,0.001600,0.000040,100,40,100,65535,3,483,-0.96,-0.91,-0.06,0.02,-0.07,0.00,29.0,16384,255,-128,-128,37.4,415,423,498
22/08/2018 11:39:32.442,79,19.0,-3276.8,-104,0.01,0.03,4.152,92,6070.000,65535.000,100,0.001620,0.000040,100,40,100,65535,3,484,-0.95,-0.90,-0.06,0.02,-0.07,0.00,29.0,16384,255,-128,-128,37.4,414,421,499
22/08/2018 11:39:33.442,78,19.0,-3276.8,-104,0.01,0.03,4.152,92,5870.000,65535.000,100,0.001620,0.000040,100,40,100,65535,3,485,-0.96,-0.90,-0.07,0.02,-0.08,-0.01,29.0,16384,255,-128,-128,37.4,414,422,499
22/08/2018 11:39:34.442,78,19.0,-3276.8,-105,0.01,0.04,4.152,92,5714.000,65535.000,100,0.001640,0.000040,100,40,100,65535,3,486,-0.96,-0.90,-0.07,0.03,-0.06,0.00,29.0,16384,255,-128,-128,37.4,414,422,498
22/08/2018 11:39:35.442,79,19.0,-3276.8,-105,0.01,0.03,4.152,92,5817.000,65535.000,100,0.001640,0.000040,100,40,100,65535,3,487,-0.96,-0.90,-0.03,0.03,-0.06,0.00,29.0,16384,255,-128,-128,37.4,414,422,499
22/08/2018 11:39:36.442,78,19.0,-3276.8,-104,0.01,0.03,4.152,92,6161.000,65535.000,100,0.001620,0.000040,100,40,100,65535,3,488,-0.96,-0.90,-0.04,0.02,-0.07,0.00,29.0,16384,255,-128,-128,37.4,410,420,482
